graphicID,sofFactionName,graphicFile,sofHullName,sofRaceName,description
10748,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/SoftBlueRight.red,,,
10749,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/SoftGoldRight.red,,,
10750,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/SilverWhite.red,,,
10751,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/BlueWarm.red,,,
10752,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/Platinum.red,,,
10753,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/WarmWhiteGold.red,,,
10782,research,,conf3_t1,concord,
10866,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/Normal.red,,,
10886,ecaid,,conf4_t1,concord,
10950,tournament-ix,,af3_ix,amarr,
10951,tournament-ix,,ac2_ix,amarr,
10961,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/AmberLeftBlueRight.red,,,
10962,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/BlueFrontDimSides.red,,,
10963,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/BlueFrontWhiteSides.red,,,
10964,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/BlueLeftRedRight.red,,,
10965,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/BlueLeftWhiteRight.red,,,
10966,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/BlueSidesBlueFront.red,,,
10968,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/CoolRightYellowLeft.red,,,
10969,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/GreenLeftCoolFront.red,,,
10970,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/GreenRightCoolFront.red,,,
10971,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/GreenRightWhiteLeft.red,,,
10972,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/RedFrontRedLeft.red,,,
10973,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/SalmonRightCoolLeft.red,,,
10974,,res:/Graphics/Character/Global/PaperdollSettings/LightColors/WarmFrontWhiteSides.red,,,
10975,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/AmberLeftBlueRight.red,,,
10976,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/BlueFrontDimSides.red,,,
10977,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/BlueFrontWhiteSides.red,,,
10978,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/BlueLeftRedRight.red,,,
10979,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/BlueLeftWhiteRight.red,,,
10980,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/BlueSidesBlueFront.red,,,
10981,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/CoolRightYellowLeft.red,,,
10982,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/GreenLeftCoolFront.red,,,
10983,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/GreenRightCoolFront.red,,,
10984,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/GreenRightWhiteLeft.red,,,
10985,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/RedFrontRedLeft.red,,,
10986,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/SalmonRightCoolLeft.red,,,
10987,,res:/Graphics/Character/Global/PaperdollSettings/LightSettings/WarmFrontWhiteSides.red,,,
11043,amarrbase,res:/dx9/model/Turret/Energy/Beam/L/Beam_HeavyDual_T1.red,,amarr,
11105,amarrbase,res:/dx9/model/Turret/Energy/Beam/L/Beam_Mega_T1.red,,amarr,
11106,amarrbase,res:/dx9/model/Turret/Energy/Beam/L/Beam_Tachyon_T1.red,,amarr,
11107,amarrbase,res:/dx9/model/Turret/Energy/Beam/M/Beam_Focused_T1.red,,amarr,
11108,amarrbase,res:/dx9/model/Turret/Energy/Beam/M/Beam_Heavy_T1.red,,amarr,
11109,amarrbase,res:/dx9/model/Turret/Energy/Beam/M/Beam_Quad_T1.red,,amarr,
11110,amarrbase,res:/dx9/model/Turret/Energy/Beam/S/Beam_Dual_T1.red,,amarr,
11111,amarrbase,res:/dx9/model/Turret/Energy/Beam/S/Beam_Medium_T1.red,,amarr,
11112,,res:/dx9/model/Turret/Energy/Beam/XL/Beam_GigaDual_T1.red,,amarr,
11113,amarrbase,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_HeavyDual_T1.red,,amarr,
11114,amarrbase,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_Mega_T1.red,,amarr,
11115,amarrbase,res:/dx9/model/Turret/Energy/Pulse/M/Pulse_Focused_T1.red,,amarr,
11116,amarrbase,res:/dx9/model/Turret/Energy/Pulse/M/Pulse_Heavy_T1.red,,amarr,
11117,amarrbase,res:/dx9/model/Turret/Energy/Pulse/S/Pulse_Dual_T1.red,,amarr,
11118,amarrbase,res:/dx9/model/Turret/Energy/Pulse/S/Pulse_Gatling_T1.red,,amarr,
11119,amarrbase,res:/dx9/model/Turret/Energy/Pulse/S/Pulse_Medium_T1.red,,amarr,
11120,,res:/dx9/model/Turret/Energy/Pulse/XL/Pulse_GigaDual_T1.red,,amarr,
11121,gallentebase,res:/dx9/model/Turret/Hybrid/Blast/L/Blast_Electron_T1.red,,gallente,
11122,gallentebase,res:/dx9/model/Turret/Hybrid/Blast/L/Blast_Ion_T1.red,,gallente,
11123,caldaristory,res:/dx9/model/Turret/Hybrid/Blast/L/Blast_Neutron_T1.red,,gallente,
11124,gallentebase,res:/dx9/model/Turret/Hybrid/Blast/M/Blast_Electron_T1.red,,gallente,
11125,gallentebase,res:/dx9/model/Turret/Hybrid/Blast/M/Blast_Ion_T1.red,,gallente,
11126,gallentebase,res:/dx9/model/Turret/Hybrid/Blast/M/Blast_Neutron_T1.red,,gallente,
11127,gallentebase,res:/dx9/model/Turret/Hybrid/Blast/S/Blast_Electron_T1.red,,gallente,
11128,gallentebase,res:/dx9/model/Turret/Hybrid/Blast/S/Blast_Ion_T1.red,,gallente,
11129,gallentebase,res:/dx9/model/Turret/Hybrid/Blast/S/Blast_Neutron_T1.red,,gallente,
11131,,res:/dx9/model/Turret/Hybrid/Blast/XL/Blast_Ion_T1.red,,gallente,
11132,caldaribase,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_250mmDual_T1.red,,gallente,
11133,caldaribase,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_350mm_T1.red,,gallente,
11134,caldaribase,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_425mm_T1.red,,gallente,
11135,caldaribase,res:/dx9/model/Turret/Hybrid/Rail/M/Rail_150mmDual_T1.red,,gallente,
11136,caldaribase,res:/dx9/model/Turret/Hybrid/Rail/M/Rail_200mm_T1.red,,gallente,
11137,caldaribase,res:/dx9/model/Turret/Hybrid/Rail/M/Rail_250mm_T1.red,,gallente,
11138,caldaribase,res:/dx9/model/Turret/Hybrid/Rail/S/Rail_125mm_T1.red,,gallente,
11139,caldaribase,res:/dx9/model/Turret/Hybrid/Rail/S/Rail_150mm_T1.red,,gallente,
11140,caldaribase,res:/dx9/model/Turret/Hybrid/Rail/S/Rail_75mm_T1.red,,gallente,
11141,,res:/dx9/model/Turret/Hybrid/Rail/XL/Rail_1000mmDual_T1.red,,gallente,
11142,orebase,res:/dx9/model/Turret/Mining/Deep_Core/DeepCore_T1.red,,ore,
11143,orebase,res:/dx9/model/Turret/Mining/Gas/Gas_T1.red,,ore,
11144,orebase,res:/dx9/model/Turret/Mining/Ice/Ice_T1.red,,ore,
11145,prospecting,res:/dx9/model/Turret/Mining/Modulated_Strip/Modulated_Strip_T1.red,,ore,
11146,orebase,res:/dx9/model/Turret/Mining/Standard/Standard_T1.red,,ore,
11147,orebase,res:/dx9/model/Turret/Mining/Strip/Strip_T1.red,,ore,
11148,minmatarbase,res:/dx9/model/Turret/Projectile/Artil/L/Artil_1200mmHeavy_T1.red,,minmatar,
11149,minmatarbase,res:/dx9/model/Turret/Projectile/Artil/L/Artil_1400mm_T1.red,,minmatar,
11150,minmatarbase,res:/dx9/model/Turret/Projectile/Artil/M/Artil_650mm_T1.red,,minmatar,
11151,minmatarbase,res:/dx9/model/Turret/Projectile/Artil/M/Artil_720mm_T1.red,,minmatar,
11152,minmatarbase,res:/dx9/model/Turret/Projectile/Artil/S/Artil_250mm_T1.red,,minmatar,
11153,minmatarbase,res:/dx9/model/Turret/Projectile/Artil/S/Artil_280mm_T1.red,,minmatar,
11154,,res:/dx9/model/Turret/Projectile/Artil/XL/Artil_3500mmQuad_T1.red,,minmatar,
11155,minmatarbase,res:/dx9/model/Turret/Projectile/Auto/L/Auto_425mmDual_T1.red,,minmatar,
11156,minmatarbase,res:/dx9/model/Turret/Projectile/Auto/L/Auto_650mmDual_T1.red,,minmatar,
11157,minmatarbase,res:/dx9/model/Turret/Projectile/Auto/L/Auto_800mmHeavy_T1.red,,minmatar,
11158,minmatarbase,res:/dx9/model/Turret/Projectile/Auto/M/Auto_180mmDual_T1.red,,minmatar,
11159,minmatarbase,res:/dx9/model/Turret/Projectile/Auto/M/Auto_220mm_T1.red,,minmatar,
11160,minmatarbase,res:/dx9/model/Turret/Projectile/Auto/M/Auto_425mm_T1.red,,minmatar,
11161,minmatarbase,res:/dx9/model/Turret/Projectile/Auto/S/Auto_125mm_T1.red,,minmatar,
11162,minmatarbase,res:/dx9/model/Turret/Projectile/Auto/S/Auto_150mm_T1.red,,minmatar,
11163,minmatarbase,res:/dx9/model/Turret/Projectile/Auto/S/Auto_200mm_T1.red,,minmatar,
11164,,res:/dx9/model/Turret/Projectile/Auto/XL/Auto_6x2500mm_T1.red,,minmatar,
11165,orebase,res:/dx9/model/Turret/Salvage/S/Salvage_S_T1.red,,ore,
11166,prospecting,res:/dx9/model/turret/salvage/s/salvage_s_t1.red,,ore,
11181,,res:/dx9/model/Turret/Tractor/S/Tractor_S_T1.red,,ore,
11182,,res:/dx9/model/Turret/Tractor/XL/Tractor_XL_T1.red,,ore,
11188,bloodraider,res:/dx9/model/turret/energy/beam/l/beam_heavydual_t1.red,,amarr,
11189,sarum,res:/dx9/model/turret/energy/beam/l/beam_heavydual_t1.red,,amarr,
11190,bloodraider,res:/dx9/model/turret/energy/beam/l/beam_mega_t1.red,,amarr,
11191,sarum,res:/dx9/model/turret/energy/beam/l/beam_mega_t1.red,,amarr,
11192,bloodraider,res:/dx9/model/turret/energy/beam/l/beam_tachyon_t1.red,,amarr,
11193,sarum,res:/dx9/model/turret/energy/beam/l/beam_tachyon_t1.red,,amarr,
11194,bloodraider,res:/dx9/model/turret/energy/beam/m/beam_focused_t1.red,,amarr,
11195,sarum,res:/dx9/model/turret/energy/beam/m/beam_focused_t1.red,,amarr,
11196,bloodraider,res:/dx9/model/turret/energy/beam/m/beam_heavy_t1.red,,amarr,
11197,sarum,res:/dx9/model/turret/energy/beam/m/beam_heavy_t1.red,,amarr,
11198,bloodraider,res:/dx9/model/turret/energy/beam/m/beam_quad_t1.red,,amarr,
11199,sarum,res:/dx9/model/turret/energy/beam/m/beam_quad_t1.red,,amarr,
11200,bloodraider,res:/dx9/model/turret/energy/beam/s/beam_dual_t1.red,,amarr,
11201,sarum,res:/dx9/model/turret/energy/beam/s/beam_dual_t1.red,,amarr,
11202,bloodraider,res:/dx9/model/turret/energy/beam/s/beam_medium_t1.red,,amarr,
11203,sarum,res:/dx9/model/turret/energy/beam/s/beam_medium_t1.red,,amarr,
11204,amarrbase,res:/dx9/model/turret/energy/beam/xl/beam_gigadual_t1.red,,amarr,
11205,sarum,res:/dx9/model/turret/energy/beam/xl/beam_gigadual_t1.red,,amarr,
11206,bloodraider,res:/dx9/model/turret/energy/pulse/l/pulse_heavydual_t1.red,,amarr,
11207,sarum,res:/dx9/model/turret/energy/pulse/l/pulse_heavydual_t1.red,,amarr,
11208,bloodraider,res:/dx9/model/turret/energy/pulse/l/pulse_mega_t1.red,,amarr,
11209,sarum,res:/dx9/model/turret/energy/pulse/l/pulse_mega_t1.red,,amarr,
11210,bloodraider,res:/dx9/model/turret/energy/pulse/m/pulse_focused_t1.red,,amarr,
11211,sarum,res:/dx9/model/turret/energy/pulse/m/pulse_focused_t1.red,,amarr,
11212,bloodraider,res:/dx9/model/turret/energy/pulse/m/pulse_heavy_t1.red,,amarr,
11213,sarum,res:/dx9/model/turret/energy/pulse/m/pulse_heavy_t1.red,,amarr,
11214,bloodraider,res:/dx9/model/turret/energy/pulse/s/pulse_dual_t1.red,,amarr,
11215,sarum,res:/dx9/model/turret/energy/pulse/s/pulse_dual_t1.red,,amarr,
11216,bloodraider,res:/dx9/model/turret/energy/pulse/s/pulse_gatling_t1.red,,amarr,
11217,sarum,res:/dx9/model/turret/energy/pulse/s/pulse_gatling_t1.red,,amarr,
11218,bloodraider,res:/dx9/model/turret/energy/pulse/s/pulse_medium_t1.red,,amarr,
11219,sarum,res:/dx9/model/turret/energy/pulse/s/pulse_medium_t1.red,,amarr,
11220,amarrbase,res:/dx9/model/turret/energy/pulse/xl/pulse_gigadual_t1.red,,amarr,
11221,sarum,res:/dx9/model/turret/energy/pulse/xl/pulse_gigadual_t1.red,,amarr,
11222,serpentis,res:/dx9/model/turret/hybrid/blast/l/blast_electron_t1.red,,gallente,
11223,creodron,res:/dx9/model/turret/hybrid/blast/l/blast_electron_t1.red,,gallente,
11224,serpentis,res:/dx9/model/turret/hybrid/blast/l/blast_ion_t1.red,,gallente,
11225,creodron,res:/dx9/model/turret/hybrid/blast/l/blast_ion_t1.red,,gallente,
11226,serpentis,res:/dx9/model/turret/hybrid/blast/l/blast_neutron_t1.red,,gallente,
11227,creodron,res:/dx9/model/turret/hybrid/blast/l/blast_neutron_t1.red,,gallente,
11228,serpentis,res:/dx9/model/turret/hybrid/blast/m/blast_electron_t1.red,,gallente,
11229,creodron,res:/dx9/model/turret/hybrid/blast/m/blast_electron_t1.red,,gallente,
11230,serpentis,res:/dx9/model/turret/hybrid/blast/m/blast_ion_t1.red,,gallente,
11231,,res:/dx9/model/turret/hybrid/blast/m/blast_ion_t1.red,,gallente,
11232,serpentis,res:/dx9/model/turret/hybrid/blast/m/blast_neutron_t1.red,,gallente,
11233,creodron,res:/dx9/model/turret/hybrid/blast/m/blast_neutron_t1.red,,gallente,
11234,serpentis,res:/dx9/model/turret/hybrid/blast/s/blast_electron_t1.red,,gallente,
11235,creodron,res:/dx9/model/turret/hybrid/blast/s/blast_electron_t1.red,,gallente,
11236,serpentis,res:/dx9/model/turret/hybrid/blast/s/blast_ion_t1.red,,gallente,
11237,creodron,res:/dx9/model/turret/hybrid/blast/s/blast_ion_t1.red,,gallente,
11238,serpentis,res:/dx9/model/turret/hybrid/blast/s/blast_neutron_t1.red,,gallente,
11239,creodron,res:/dx9/model/turret/hybrid/blast/s/blast_neutron_t1.red,,gallente,
11242,gallentebase,res:/dx9/model/turret/hybrid/blast/xl/blast_ion_t1.red,,gallente,
11243,creodron,res:/dx9/model/turret/hybrid/blast/xl/blast_ion_t1.red,,gallente,
11244,serpentis,res:/dx9/model/turret/hybrid/rail/l/rail_250mmdual_t1.red,,gallente,
11245,laidai,res:/dx9/model/turret/hybrid/rail/l/rail_250mmdual_t1.red,,gallente,
11246,serpentis,res:/dx9/model/turret/hybrid/rail/l/rail_350mm_t1.red,,gallente,
11247,laidai,res:/dx9/model/turret/hybrid/rail/l/rail_350mm_t1.red,,gallente,
11248,serpentis,res:/dx9/model/turret/hybrid/rail/l/rail_425mm_t1.red,,gallente,
11249,laidai,res:/dx9/model/turret/hybrid/rail/l/rail_425mm_t1.red,,gallente,
11250,serpentis,res:/dx9/model/turret/hybrid/rail/m/rail_150mmdual_t1.red,,gallente,
11251,laidai,res:/dx9/model/turret/hybrid/rail/m/rail_150mmdual_t1.red,,gallente,
11252,serpentis,res:/dx9/model/turret/hybrid/rail/m/rail_200mm_t1.red,,gallente,
11253,laidai,res:/dx9/model/turret/hybrid/rail/m/rail_200mm_t1.red,,gallente,
11254,serpentis,res:/dx9/model/turret/hybrid/rail/m/rail_250mm_t1.red,,gallente,
11255,laidai,res:/dx9/model/turret/hybrid/rail/m/rail_250mm_t1.red,,gallente,
11256,serpentis,res:/dx9/model/turret/hybrid/rail/s/rail_125mm_t1.red,,gallente,
11257,laidai,res:/dx9/model/turret/hybrid/rail/s/rail_125mm_t1.red,,gallente,
11258,serpentis,res:/dx9/model/turret/hybrid/rail/s/rail_150mm_t1.red,,gallente,
11259,laidai,res:/dx9/model/turret/hybrid/rail/s/rail_150mm_t1.red,,gallente,
11260,guristas,res:/dx9/model/turret/hybrid/rail/s/rail_75mm_t1.red,,gallente,
11261,laidai,res:/dx9/model/turret/hybrid/rail/s/rail_75mm_t1.red,,gallente,
11262,caldaribase,res:/dx9/model/turret/hybrid/rail/xl/rail_1000mmdual_t1.red,,gallente,
11263,laidai,res:/dx9/model/turret/hybrid/rail/xl/rail_1000mmdual_t1.red,,gallente,
11264,,res:/dx9/model/turret/mining/deep_core/deepcore_t1.red,,ore,
11265,prospecting,res:/dx9/model/turret/mining/deep_core/deepcore_t1.red,,ore,
11266,syndicate,res:/dx9/model/turret/mining/gas/gas_t1.red,,ore,
11267,prospecting,res:/dx9/model/turret/mining/gas/gas_t1.red,,ore,
11268,,res:/dx9/model/turret/mining/ice/ice_t1.red,,ore,
11269,prospecting,res:/dx9/model/turret/mining/ice/ice_t1.red,,ore,
11272,gallentestory,res:/dx9/model/turret/mining/standard/standard_t1.red,,ore,
11273,prospecting,res:/dx9/model/turret/mining/standard/standard_t1.red,,ore,
11274,,res:/dx9/model/turret/mining/strip/strip_t1.red,,ore,
11275,prospecting,res:/dx9/model/turret/mining/strip/strip_t1.red,,ore,
11276,angelbase,res:/dx9/model/turret/projectile/artil/l/artil_1200mmheavy_t1.red,,minmatar,
11277,brutor,res:/dx9/model/turret/projectile/artil/l/artil_1200mmheavy_t1.red,,minmatar,
11278,angelbase,res:/dx9/model/turret/projectile/artil/l/artil_1400mm_t1.red,,minmatar,
11279,brutor,res:/dx9/model/turret/projectile/artil/l/artil_1400mm_t1.red,,minmatar,
11280,angelbase,res:/dx9/model/turret/projectile/artil/m/artil_650mm_t1.red,,minmatar,
11281,brutor,res:/dx9/model/turret/projectile/artil/m/artil_650mm_t1.red,,minmatar,
11282,angelbase,res:/dx9/model/turret/projectile/artil/m/artil_720mm_t1.red,,minmatar,
11283,brutor,res:/dx9/model/turret/projectile/artil/m/artil_720mm_t1.red,,minmatar,
11284,angelbase,res:/dx9/model/turret/projectile/artil/s/artil_250mm_t1.red,,minmatar,
11285,brutor,res:/dx9/model/turret/projectile/artil/s/artil_250mm_t1.red,,minmatar,
11286,angelbase,res:/dx9/model/turret/projectile/artil/s/artil_280mm_t1.red,,minmatar,
11287,brutor,res:/dx9/model/turret/projectile/artil/s/artil_280mm_t1.red,,minmatar,
11288,minmatarbase,res:/dx9/model/turret/projectile/artil/xl/artil_3500mmquad_t1.red,,minmatar,
11289,brutor,res:/dx9/model/turret/projectile/artil/xl/artil_3500mmquad_t1.red,,minmatar,
11290,angelbase,res:/dx9/model/turret/projectile/auto/l/auto_425mmdual_t1.red,,minmatar,
11291,brutor,res:/dx9/model/turret/projectile/auto/l/auto_425mmdual_t1.red,,minmatar,
11292,angelbase,res:/dx9/model/turret/projectile/auto/l/auto_650mmdual_t1.red,,minmatar,
11293,brutor,res:/dx9/model/turret/projectile/auto/l/auto_650mmdual_t1.red,,minmatar,
11294,angelbase,res:/dx9/model/turret/projectile/auto/l/auto_800mmheavy_t1.red,,minmatar,
11295,brutor,res:/dx9/model/turret/projectile/auto/l/auto_800mmheavy_t1.red,,minmatar,
11296,angelbase,res:/dx9/model/turret/projectile/auto/m/auto_180mmdual_t1.red,,minmatar,
11297,brutor,res:/dx9/model/turret/projectile/auto/m/auto_180mmdual_t1.red,,minmatar,
11298,angelbase,res:/dx9/model/turret/projectile/auto/m/auto_220mm_t1.red,,minmatar,
11300,angelbase,res:/dx9/model/turret/projectile/auto/m/auto_425mm_t1.red,,minmatar,
11301,brutor,res:/dx9/model/turret/projectile/auto/m/auto_425mm_t1.red,,minmatar,
11302,angelbase,res:/dx9/model/turret/projectile/auto/s/auto_125mm_t1.red,,minmatar,
11303,brutor,res:/dx9/model/turret/projectile/auto/s/auto_125mm_t1.red,,minmatar,
11304,angelbase,res:/dx9/model/turret/projectile/auto/s/auto_150mm_t1.red,,minmatar,
11305,brutor,res:/dx9/model/turret/projectile/auto/s/auto_150mm_t1.red,,minmatar,
11306,angelbase,res:/dx9/model/turret/projectile/auto/s/auto_200mm_t1.red,,minmatar,
11307,brutor,res:/dx9/model/turret/projectile/auto/s/auto_200mm_t1.red,,minmatar,
11308,minmatarbase,res:/dx9/model/turret/projectile/auto/xl/auto_6x2500mm_t1.red,,minmatar,
11309,brutor,res:/dx9/model/turret/projectile/auto/xl/auto_6x2500mm_t1.red,,minmatar,
11504,,res:/dx9/model/turret/Drone/CombatDrone_Amarr_T1.red,,amarr,
11505,,res:/dx9/model/turret/Drone/CombatDrone_Caldari_T1.red,,caldari,
11506,,res:/dx9/model/turret/Drone/CombatDrone_Gallente_T1.red,,gallente,
11507,,res:/dx9/model/turret/Drone/CombatDrone_Generic_T1.red,,generic,
11508,,res:/dx9/model/turret/Drone/CombatDrone_Minmatar_T1.red,,minmatar,
11509,,res:/dx9/model/turret/Drone/CombatUtil_EnergyNeuralizer_T1.red,,generic,
11510,,res:/dx9/model/turret/Drone/CombatUtil_Webifier_T1.red,,generic,
11511,,res:/dx9/model/turret/Drone/EWarDrone_ECM_T1.red,,generic,
11512,,res:/dx9/model/turret/Drone/EWarDrone_SensorDampener_T1.red,,generic,
11513,,res:/dx9/model/turret/Drone/EWarDrone_TargetPainter_T1.red,,generic,
11514,,res:/dx9/model/turret/Drone/EWarDrone_TrackingDisruptor_T1.red,,generic,
11515,,res:/dx9/model/turret/Drone/FighterBomber_Amarr_T1.red,,amarr,
11516,,res:/dx9/model/turret/Drone/FighterBomber_Caldari_T1.red,,caldari,
11517,,res:/dx9/model/turret/Drone/FighterBomber_Gallente_T1.red,,gallente,
11518,,res:/dx9/model/turret/Drone/FighterBomber_Minmatar_T1.red,,minmatar,
11519,,res:/dx9/model/turret/Drone/Logistic_ArmorRepairer_T1.red,,generic,
11520,,res:/dx9/model/turret/Drone/Logistic_ShieldTransfer_T1.red,,generic,
11521,,res:/dx9/model/turret/Drone/MiningDrone_T1.red,,ore,
11536,ishukone,,cb2_t1,caldari,
11548,sleeperbase,res:/dx9/model/turret/drone/sleeperdrone_large_t1.red,,sleeper,
11549,sleeperbase,res:/dx9/model/turret/drone/sleeperdrone_medium_t1.red,,sleeper,
11550,sleeperbase,res:/dx9/model/turret/drone/sleeperdrone_small_t1.red,,sleeper,
11775,amarrbase,,abc3_t1,amarr,
11776,caldaribase,,cbc3_t1,caldari,
11777,gallentebase,,gbc3_t1,gallente,
11778,minmatarbase,,mbc3_t1,minmatar,
11781,,res:/dx9/Scene/Wormholes/wormhole_class_01.red,,,
11782,,res:/dx9/Scene/Wormholes/wormhole_class_02.red,,,
11783,,res:/dx9/Scene/Wormholes/wormhole_class_03.red,,,
11784,,res:/dx9/Scene/Wormholes/wormhole_class_04.red,,,
11785,,res:/dx9/Scene/Wormholes/wormhole_class_05.red,,,
11786,,res:/dx9/Scene/Wormholes/wormhole_class_06.red,,,
11787,,res:/dx9/scene/Universe/a01_cube.red,,,
11788,,res:/dx9/scene/Universe/a02_cube.red,,,
11789,,res:/dx9/scene/Universe/a03_cube.red,,,
11790,,res:/dx9/scene/Universe/a04_cube.red,,,
11791,,res:/dx9/scene/Universe/a05_cube.red,,,
11792,,res:/dx9/scene/Universe/a06_cube.red,,,
11793,,res:/dx9/scene/Universe/a07_cube.red,,,
11794,,res:/dx9/scene/Universe/a08_cube.red,,,
11795,,res:/dx9/scene/Universe/a09_cube.red,,,
11796,,res:/dx9/scene/Universe/a10_cube.red,,,
11797,,res:/dx9/scene/Universe/a11_cube.red,,,
11798,,res:/dx9/scene/Universe/a12_cube.red,,,
11799,,res:/dx9/scene/Universe/a13_cube.red,,,
11800,,res:/dx9/scene/Universe/a14_cube.red,,,
11801,,res:/dx9/scene/Universe/a15_cube.red,,,
11802,,res:/dx9/scene/Universe/a16_cube.red,,,
11803,,res:/dx9/scene/Universe/a17_cube.red,,,
11804,,res:/dx9/scene/Universe/a18_cube.red,,,
11805,,res:/dx9/scene/Universe/c01_cube.red,,,
11806,,res:/dx9/scene/Universe/c02_cube.red,,,
11807,,res:/dx9/scene/Universe/c03_cube.red,,,
11808,,res:/dx9/scene/Universe/c04_cube.red,,,
11809,,res:/dx9/scene/Universe/c05_cube.red,,,
11810,,res:/dx9/scene/Universe/c06_cube.red,,,
11811,,res:/dx9/scene/Universe/c07_cube.red,,,
11812,,res:/dx9/scene/Universe/c08_cube.red,,,
11813,,res:/dx9/scene/Universe/c09_cube.red,,,
11814,,res:/dx9/scene/Universe/c10_cube.red,,,
11815,,res:/dx9/scene/Universe/c11_cube.red,,,
11816,,res:/dx9/scene/Universe/c12_cube.red,,,
11817,,res:/dx9/scene/Universe/c13_cube.red,,,
