effectID,effectName,effectCategory,preExpression,postExpression,description,guid,iconID,isOffensive,isAssistance,durationAttributeID,trackingSpeedAttributeID,dischargeAttributeID,rangeAttributeID,falloffAttributeID,disallowAutoRepeat,published,displayName,isWarpSafe,rangeChance,electronicChance,propulsionChance,distribution,sfxName,npcUsageChanceAttributeID,npcActivationChanceAttributeID,fittingUsageChanceAttributeID,modifierInfo
4334,subsystemBonusCaldariOffensive3EwStrengthGrav,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusCaldariOffensive3EwStrengthGrav,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 238
  modifyingAttributeID: 1533
  operation: 6
  skillTypeID: 3427
"
4335,subsystemBonusCaldariOffensive3EwStrengthLadar,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusCaldariOffensive3EwStrengthLadar,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 239
  modifyingAttributeID: 1533
  operation: 6
  skillTypeID: 3427
"
4336,subsystemBonusCaldariOffensive3EwStrengthMagn,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusCaldariOffensive3EwStrengthMagn,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 240
  modifyingAttributeID: 1533
  operation: 6
  skillTypeID: 3427
"
4337,subsystemBonusCaldariOffensive3EwStrengthRadar,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusCaldariOffensive3EwStrengthRadar,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 241
  modifyingAttributeID: 1533
  operation: 6
  skillTypeID: 3427
"
4338,subsystemSkillLevelAmarrOffensive3,0,,,None,,0,0,0,,,,,,0,0,subsystemSkillLevelAmarrOffensive3,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 956
  modifiedAttributeID: 1531
  modifyingAttributeID: 280
  operation: 0
"
4339,subsystemSkillLevelCaldariOffensive3,0,,,None,,0,0,0,,,,,,0,0,subsystemSkillLevelCaldariOffensive3,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 956
  modifiedAttributeID: 1533
  modifyingAttributeID: 280
  operation: 0
"
4341,subsystemSkillLevelGallenteOffensive3,0,,,None,,0,0,0,,,,,,0,0,subsystemSkillLevelGallenteOffensive3,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 956
  modifiedAttributeID: 1532
  modifyingAttributeID: 280
  operation: 0
"
4342,subsystemBonusMinmatarCore2MaxTargetingRange,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusMinmatarCore2MaxTargetingRange,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 76
  modifyingAttributeID: 1525
  operation: 6
"
4343,subsystemBonusAmarrCore2MaxTargetingRange,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusAmarrCore2MaxTargetingRange,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 76
  modifyingAttributeID: 1509
  operation: 6
"
4344,subsystemBonusMinmatarDefensiveSignatureRadius,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusMinmatarDefensiveSignatureRadius,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 552
  modifyingAttributeID: 1448
  operation: 6
"
4347,subsystemBonusGallenteOffensive3TurretTracking,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusGallenteOffensive3TurretTracking,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 1532
  operation: 6
  skillTypeID: 3304
"
4350,subsystemSkillLevelMinmatarOffensive3,0,,,None,,0,0,0,,,,,,0,0,subsystemSkillLevelMinmatarOffensive3,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 956
  modifiedAttributeID: 1534
  modifyingAttributeID: 280
  operation: 0
"
4351,subsystemBonusMinmatarOffensive3TurretTracking,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusMinmatarOffensive3TurretTracking,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 1534
  operation: 6
  skillTypeID: 3305
"
4357,caldariCruiserSkillLevelPreMulShipBonusCC3Ship,0,,,None,,0,0,0,,,,,,0,0,caldariCruiserSkillLevelPreMulShipBonusCC3Ship,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1535
  modifyingAttributeID: 280
  operation: 0
"
4358,ecmRangeBonusModuleEffect,4,,,None,,0,0,0,,,,,,0,0,ecmRangeBonusModuleEffect,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 201
  modifiedAttributeID: 54
  modifyingAttributeID: 1536
  operation: 6
"
4359,subsystemBonusAmarrOffensiveHeavyMissileLauncherROF,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusAmarrOffensiveHeavyMissileLauncherROF,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 510
  modifiedAttributeID: 51
  modifyingAttributeID: 1434
  operation: 6
"
4360,subsystemBonusAmarrOffensiveMissileLauncherROF,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusAmarrOffensiveMissileLauncherROF,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 511
  modifiedAttributeID: 51
  modifyingAttributeID: 1434
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 771
  modifiedAttributeID: 51
  modifyingAttributeID: 1434
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 510
  modifiedAttributeID: 51
  modifyingAttributeID: 1434
  operation: 6
"
4361,subsystemBonusAmarrOffensiveHeavyAssaultMissileLauncherROF,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusAmarrOffensiveHeavyAssaultMissileLauncherROF,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 771
  modifiedAttributeID: 51
  modifyingAttributeID: 1434
  operation: 6
"
4362,subsystemBonusAmarrOffensive2MissileDamage,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusAmarrOffensive2MissileDamage,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 3321
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 3321
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 3321
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 3321
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 3324
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 3324
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 3324
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 3324
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 25719
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 25719
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 25719
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 25719
"
4363,subsystemBonusAmarrOffensive2HAMThermalDamage,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusAmarrOffensive2HAMThermalDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 25719
"
4364,subsystemBonusAmarrOffensive2HAMKineticDamage,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusAmarrOffensive2HAMKineticDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 25719
"
4365,subsystemBonusAmarrOffensive2HAMExplosiveDamage,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusAmarrOffensive2HAMExplosiveDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 1511
  operation: 6
  skillTypeID: 25719
"
4366,shipBonusMediumHybridDmgCC2,0,,,None,,0,0,0,,,,,,0,0,shipBonusMediumHybridDmgCC2,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 657
  operation: 6
  skillTypeID: 3304
"
4369,subsystemBonusWarpBubbleImmune,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusWarpBubbleImmune,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1538
  modifyingAttributeID: 1539
  operation: 2
"
4370,caldariShipEwFalloffRangeCC2,0,,,None,,0,0,0,,,,,,0,0,caldariShipEwFalloffRangeCC2,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 201
  modifiedAttributeID: 2044
  modifyingAttributeID: 657
  operation: 6
"
4372,caldariShipEwFalloffRangeCB3,0,,,None,,0,0,0,,,,,,0,0,caldariShipEwFalloffRangeCB3,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 201
  modifiedAttributeID: 2044
  modifyingAttributeID: 598
  operation: 6
"
4373,subSystemBonusAmarrOffensiveCommandBursts,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusAmarrOffensiveCommandBursts,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 1434
  operation: 6
  skillTypeID: 3349
"
4374,subSystemBonusCaldariDefensiveSiegeWarfare,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusCaldariDefensiveSiegeWarfare,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 1443
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 1443
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 1443
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 1443
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 1443
  operation: 6
  skillTypeID: 3350
"
4375,subSystemBonusGallenteDefensiveInformationWarfare,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusGallenteDefensiveInformationWarfare,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 1438
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 1438
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 1438
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 1438
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 1438
  operation: 6
  skillTypeID: 20495
"
4376,subSystemBonusMinmatarDefensiveSkirmishWarfare,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusMinmatarDefensiveSkirmishWarfare,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 1448
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 1448
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 1448
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 1448
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 1448
  operation: 6
  skillTypeID: 3349
"
4377,shipBonusTorpedoVelocityGF2,0,,,None,,0,0,0,,,,,,0,0,shipBonusTorpedoVelocityGF2,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 586
  operation: 6
  skillTypeID: 3325
"
4378,shipBonusTorpedoVelocityMF2,0,,,None,,0,0,0,,,,,,0,0,shipBonusTorpedoVelocityMF2,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 587
  operation: 6
  skillTypeID: 3325
"
4379,shipBonusTorpedoVelocity2AF,0,,,None,,0,0,0,,,,,,0,0,shipBonusTorpedoVelocity2AF,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 485
  operation: 6
  skillTypeID: 3325
"
4380,shipBonusTorpedoVelocityCF2,0,,,None,,0,0,0,,,,,,0,0,shipBonusTorpedoVelocityCF2,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 588
  operation: 6
  skillTypeID: 3325
"
4384,eliteReconBonusHeavyMissileVelocity,0,,,None,,0,0,0,,,,,,0,0,eliteReconBonusHeavyMissileVelocity,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 962
  operation: 6
  skillTypeID: 3324
"
4385,eliteReconBonusHeavyAssaultMissileVelocity,0,,,None,,0,0,0,,,,,,0,0,eliteReconBonusHeavyAssaultMissileVelocity,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 962
  operation: 6
  skillTypeID: 25719
"
4389,subSystemBonusAmarrElectronicScanProbeStrength,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusAmarrElectronicScanProbeStrength,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 1371
  modifyingAttributeID: 1432
  operation: 6
  skillTypeID: 3412
"
4390,subSystemBonusCaldariElectronicScanProbeStrength,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusCaldariElectronicScanProbeStrength,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 1371
  modifyingAttributeID: 1442
  operation: 6
  skillTypeID: 3412
"
4391,subSystemBonusGallenteElectronicScanProbeStrength,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusGallenteElectronicScanProbeStrength,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 1371
  modifyingAttributeID: 1437
  operation: 6
  skillTypeID: 3412
"
4392,subSystemBonusMinmatarElectronicScanProbeStrength,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusMinmatarElectronicScanProbeStrength,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 1371
  modifyingAttributeID: 1447
  operation: 6
  skillTypeID: 3412
"
4393,shipBonusEliteCover2TorpedoThermalDamage,0,,,None,,0,0,0,,,,,,0,0,shipBonusEliteCover2TorpedoThermalDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 839
  operation: 6
  skillTypeID: 3325
"
4394,shipBonusEliteCover2TorpedoEMDamage,0,,,None,,0,0,0,,,,,,0,0,shipBonusEliteCover2TorpedoEMDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 839
  operation: 6
  skillTypeID: 3325
"
4395,shipBonusEliteCover2TorpedoExplosiveDamage,0,,,None,,0,0,0,,,,,,0,0,shipBonusEliteCover2TorpedoExplosiveDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 839
  operation: 6
  skillTypeID: 3325
"
4396,shipBonusEliteCover2TorpedoKineticDamage,0,,,None,,0,0,0,,,,,,0,0,shipBonusEliteCover2TorpedoKineticDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 839
  operation: 6
  skillTypeID: 3325
"
4397,shipBonusGFTorpedoExplosionVelocity,0,,,None,,0,0,0,,,,,,0,0,shipBonusGFTorpedoExplosionVelocity,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 462
  operation: 6
  skillTypeID: 3325
"
4398,shipBonusMF1TorpedoExplosionVelocity,0,,,None,,0,0,0,,,,,,0,0,shipBonusMF1TorpedoExplosionVelocity,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 460
  operation: 6
  skillTypeID: 3325
"
4399,shipBonusCF1TorpedoExplosionVelocity,0,,,None,,0,0,0,,,,,,0,0,shipBonusCF1TorpedoExplosionVelocity,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 463
  operation: 6
  skillTypeID: 3325
"
4400,shipBonusAF1TorpedoExplosionVelocity,0,,,None,,0,0,0,,,,,,0,0,shipBonusAF1TorpedoExplosionVelocity,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 464
  operation: 6
  skillTypeID: 3325
"
4401,subSystemBonusAmarrElectronic2TractorBeamVelocity,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusAmarrElectronic2TractorBeamVelocity,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 650
  modifiedAttributeID: 1045
  modifyingAttributeID: 1508
  operation: 6
"
4402,subSystemBonusCaldariElectronic2TractorBeamVelocity,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusCaldariElectronic2TractorBeamVelocity,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 650
  modifiedAttributeID: 1045
  modifyingAttributeID: 1514
  operation: 6
"
4403,subSystemBonusGallenteElectronic2TractorBeamVelocity,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusGallenteElectronic2TractorBeamVelocity,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 650
  modifiedAttributeID: 1045
  modifyingAttributeID: 1518
  operation: 6
"
4404,subSystemBonusMinmatarElectronic2TractorBeamVelocity,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusMinmatarElectronic2TractorBeamVelocity,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 650
  modifiedAttributeID: 1045
  modifyingAttributeID: 1524
  operation: 6
"
4405,subSystemBonusMinmatarElectronic2TractorBeamRange,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusMinmatarElectronic2TractorBeamRange,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 650
  modifiedAttributeID: 54
  modifyingAttributeID: 1524
  operation: 6
"
4406,subSystemBonusGallenteElectronic2TractorBeamRange,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusGallenteElectronic2TractorBeamRange,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 650
  modifiedAttributeID: 54
  modifyingAttributeID: 1518
  operation: 6
"
4407,subSystemBonusCaldariElectronic2TractorBeamRange,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusCaldariElectronic2TractorBeamRange,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 650
  modifiedAttributeID: 54
  modifyingAttributeID: 1514
  operation: 6
"
4408,subSystemBonusAmarrElectronic2TractorBeamRange,0,,,None,,0,0,0,,,,,,0,0,subSystemBonusAmarrElectronic2TractorBeamRange,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 650
  modifiedAttributeID: 54
  modifyingAttributeID: 1508
  operation: 6
"
4409,signatureRadiusPreAssignment,0,,,None,,0,0,0,,,,,,0,0,signatureRadiusPreAssignment,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 552
  modifyingAttributeID: 552
  operation: -1
"
4410,subsystemBonusScanProbeLauncherCPU,0,,,None,,0,0,0,,,,,,0,0,subsystemBonusScanProbeLauncherCPU,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 481
  modifiedAttributeID: 50
  modifyingAttributeID: 310
  operation: 6
"
